name,title,xpath,grid_name,parent_grid_name,type,widget,container,format,ignore_empty,ignore_autocalc_check,export_result,force_def_val,disabled,readonly,required,weight,allow_cyrillic,default_value,options,attributes,class,rows,minlength,maxlength,decimal_length,pattern,exclude_from_xml,extensions,max_size,tag
CAP1_R116_C1,Rînd. 116 col.1,dec/DataSet/Data/CAP1_R116_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R116_C2,Rînd. 116 col.2,dec/DataSet/Data/CAP1_R116_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R116_C3,Rînd. 116 col.3,dec/DataSet/Data/CAP1_R116_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R116_C4,Rînd. 116 col.4,dec/DataSet/Data/CAP1_R116_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R116_C5,Rînd. 116 col.5,dec/DataSet/Data/CAP1_R116_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R116_C6,Rînd. 116 col.6,dec/DataSet/Data/CAP1_R116_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R116_C7,Rînd. 116 col.7,dec/DataSet/Data/CAP1_R116_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R116_C8,Rînd. 116 col.8,dec/DataSet/Data/CAP1_R116_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R117_C1,Rînd. 117 col.1,dec/DataSet/Data/CAP1_R117_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R117_C2,Rînd. 117 col.2,dec/DataSet/Data/CAP1_R117_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R117_C3,Rînd. 117 col.3,dec/DataSet/Data/CAP1_R117_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R117_C4,Rînd. 117 col.4,dec/DataSet/Data/CAP1_R117_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R117_C5,Rînd. 117 col.5,dec/DataSet/Data/CAP1_R117_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R117_C6,Rînd. 117 col.6,dec/DataSet/Data/CAP1_R117_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R117_C7,Rînd. 117 col.7,dec/DataSet/Data/CAP1_R117_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R117_C8,Rînd. 117 col.8,dec/DataSet/Data/CAP1_R117_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R112_C1,Rînd. 112 col.1,dec/DataSet/Data/CAP1_R112_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R112_C2,Rînd. 112 col.2,dec/DataSet/Data/CAP1_R112_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R112_C3,Rînd. 112 col.3,dec/DataSet/Data/CAP1_R112_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R112_C4,Rînd. 112 col.4,dec/DataSet/Data/CAP1_R112_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R112_C5,Rînd. 112 col.5,dec/DataSet/Data/CAP1_R112_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R112_C6,Rînd. 112 col.6,dec/DataSet/Data/CAP1_R112_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R112_C7,Rînd. 112 col.7,dec/DataSet/Data/CAP1_R112_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R112_C8,Rînd. 112 col.8,dec/DataSet/Data/CAP1_R112_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R115_C1,Rînd. 115 col.1,dec/DataSet/Data/CAP1_R115_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R115_C2,Rînd. 115 col.2,dec/DataSet/Data/CAP1_R115_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R115_C3,Rînd. 115 col.3,dec/DataSet/Data/CAP1_R115_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R115_C4,Rînd. 115 col.4,dec/DataSet/Data/CAP1_R115_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R115_C5,Rînd. 115 col.5,dec/DataSet/Data/CAP1_R115_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R115_C6,Rînd. 115 col.6,dec/DataSet/Data/CAP1_R115_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R115_C7,Rînd. 115 col.7,dec/DataSet/Data/CAP1_R115_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R115_C8,Rînd. 115 col.8,dec/DataSet/Data/CAP1_R115_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R113_C1,Rînd. 113 col.1,dec/DataSet/Data/CAP1_R113_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R113_C2,Rînd. 113 col.2,dec/DataSet/Data/CAP1_R113_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R113_C3,Rînd. 113 col.3,dec/DataSet/Data/CAP1_R113_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R113_C4,Rînd. 113 col.4,dec/DataSet/Data/CAP1_R113_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R113_C5,Rînd. 113 col.5,dec/DataSet/Data/CAP1_R113_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R113_C6,Rînd. 113 col.6,dec/DataSet/Data/CAP1_R113_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R113_C7,Rînd. 113 col.7,dec/DataSet/Data/CAP1_R113_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R113_C8,Rînd. 113 col.8,dec/DataSet/Data/CAP1_R113_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C1,Rînd. 113.1 col.1,dec/DataSet/Data/CAP1_R1131_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C2,Rînd. 113.1 col.2,dec/DataSet/Data/CAP1_R1131_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C3,Rînd. 113.1 col.3,dec/DataSet/Data/CAP1_R1131_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C4,Rînd. 113.1 col.4,dec/DataSet/Data/CAP1_R1131_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C5,Rînd. 113.1 col.5,dec/DataSet/Data/CAP1_R1131_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C6,Rînd. 113.1 col.6,dec/DataSet/Data/CAP1_R1131_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C7,Rînd. 113.1 col.7,dec/DataSet/Data/CAP1_R1131_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C8,Rînd. 113.1 col.8,dec/DataSet/Data/CAP1_R1131_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C1,Rînd. 113.1 col.1,dec/DataSet/Data/CAP1_R1131_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C2,Rînd. 113.1 col.2,dec/DataSet/Data/CAP1_R1131_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C3,Rînd. 113.1 col.3,dec/DataSet/Data/CAP1_R1131_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C4,Rînd. 113.1 col.4,dec/DataSet/Data/CAP1_R1131_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C5,Rînd. 113.1 col.5,dec/DataSet/Data/CAP1_R1131_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C6,Rînd. 113.1 col.6,dec/DataSet/Data/CAP1_R1131_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C7,Rînd. 113.1 col.7,dec/DataSet/Data/CAP1_R1131_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1131_C8,Rînd. 113.1 col.8,dec/DataSet/Data/CAP1_R1131_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1132_C1,Rînd. 113.2 col.1,dec/DataSet/Data/CAP1_R1132_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1132_C2,Rînd. 113.2 col.2,dec/DataSet/Data/CAP1_R1132_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1132_C3,Rînd. 113.2 col.3,dec/DataSet/Data/CAP1_R1132_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1132_C4,Rînd. 113.2 col.4,dec/DataSet/Data/CAP1_R1132_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1132_C5,Rînd. 113.2 col.5,dec/DataSet/Data/CAP1_R1132_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1132_C6,Rînd. 113.2 col.6,dec/DataSet/Data/CAP1_R1132_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1132_C7,Rînd. 113.2 col.7,dec/DataSet/Data/CAP1_R1132_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1132_C8,Rînd. 113.2 col.8,dec/DataSet/Data/CAP1_R1132_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1133_C1,Rînd. 113.3 col.1,dec/DataSet/Data/CAP1_R1133_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1133_C2,Rînd. 113.3 col.2,dec/DataSet/Data/CAP1_R1133_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1133_C3,Rînd. 113.3 col.3,dec/DataSet/Data/CAP1_R1133_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1133_C4,Rînd. 113.3 col.4,dec/DataSet/Data/CAP1_R1133_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1133_C5,Rînd. 113.3 col.5,dec/DataSet/Data/CAP1_R1133_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1133_C6,Rînd. 113.3 col.6,dec/DataSet/Data/CAP1_R1133_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1133_C7,Rînd. 113.3 col.7,dec/DataSet/Data/CAP1_R1133_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1133_C8,Rînd. 113.3 col.8,dec/DataSet/Data/CAP1_R1133_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1134_C1,Rînd. 113.4 col.1,dec/DataSet/Data/CAP1_R1134_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1134_C2,Rînd. 113.4 col.2,dec/DataSet/Data/CAP1_R1134_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1134_C3,Rînd. 113.4 col.3,dec/DataSet/Data/CAP1_R1134_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1134_C4,Rînd. 113.4 col.4,dec/DataSet/Data/CAP1_R1134_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1134_C5,Rînd. 113.4 col.5,dec/DataSet/Data/CAP1_R1134_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1134_C6,Rînd. 113.4 col.6,dec/DataSet/Data/CAP1_R1134_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1134_C7,Rînd. 113.4 col.7,dec/DataSet/Data/CAP1_R1134_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1134_C8,Rînd. 113.4 col.8,dec/DataSet/Data/CAP1_R1134_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1135_C1,Rînd. 113.5 col.1,dec/DataSet/Data/CAP1_R1135_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1135_C2,Rînd. 113.5 col.2,dec/DataSet/Data/CAP1_R1135_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1135_C3,Rînd. 113.5 col.3,dec/DataSet/Data/CAP1_R1135_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1135_C4,Rînd. 113.5 col.4,dec/DataSet/Data/CAP1_R1135_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1135_C5,Rînd. 113.5 col.5,dec/DataSet/Data/CAP1_R1135_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1135_C6,Rînd. 113.5 col.6,dec/DataSet/Data/CAP1_R1135_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1135_C7,Rînd. 113.5 col.7,dec/DataSet/Data/CAP1_R1135_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1135_C8,Rînd. 113.5 col.8,dec/DataSet/Data/CAP1_R1135_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1136_C1,Rînd. 113.6 col.1,dec/DataSet/Data/CAP1_R1136_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1136_C2,Rînd. 113.6 col.2,dec/DataSet/Data/CAP1_R1136_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1136_C3,Rînd. 113.6 col.3,dec/DataSet/Data/CAP1_R1136_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1136_C4,Rînd. 113.6 col.4,dec/DataSet/Data/CAP1_R1136_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1136_C5,Rînd. 113.6 col.5,dec/DataSet/Data/CAP1_R1136_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1136_C6,Rînd. 113.6 col.6,dec/DataSet/Data/CAP1_R1136_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1136_C7,Rînd. 113.6 col.7,dec/DataSet/Data/CAP1_R1136_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1136_C8,Rînd. 113.6 col.8,dec/DataSet/Data/CAP1_R1136_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1137_C1,Rînd. 113.7 col.1,dec/DataSet/Data/CAP1_R1137_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1137_C2,Rînd. 113.7 col.2,dec/DataSet/Data/CAP1_R1137_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1137_C3,Rînd. 113.7 col.3,dec/DataSet/Data/CAP1_R1137_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1137_C4,Rînd. 113.7 col.4,dec/DataSet/Data/CAP1_R1137_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1137_C5,Rînd. 113.7 col.5,dec/DataSet/Data/CAP1_R1137_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1137_C6,Rînd. 113.7 col.6,dec/DataSet/Data/CAP1_R1137_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1137_C7,Rînd. 113.7 col.7,dec/DataSet/Data/CAP1_R1137_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1137_C8,Rînd. 113.7 col.8,dec/DataSet/Data/CAP1_R1137_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1138_C1,Rînd. 113.8 col.1,dec/DataSet/Data/CAP1_R1138_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1138_C2,Rînd. 113.8 col.2,dec/DataSet/Data/CAP1_R1138_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1138_C3,Rînd. 113.8 col.3,dec/DataSet/Data/CAP1_R1138_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1138_C4,Rînd. 113.8 col.4,dec/DataSet/Data/CAP1_R1138_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1138_C5,Rînd. 113.8 col.5,dec/DataSet/Data/CAP1_R1138_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1138_C6,Rînd. 113.8 col.6,dec/DataSet/Data/CAP1_R1138_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1138_C7,Rînd. 113.8 col.7,dec/DataSet/Data/CAP1_R1138_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1138_C8,Rînd. 113.8 col.8,dec/DataSet/Data/CAP1_R1138_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1139_C1,Rînd. 113.9 col.1,dec/DataSet/Data/CAP1_R1139_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1139_C2,Rînd. 113.9 col.2,dec/DataSet/Data/CAP1_R1139_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1139_C3,Rînd. 113.9 col.3,dec/DataSet/Data/CAP1_R1139_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1139_C4,Rînd. 113.9 col.4,dec/DataSet/Data/CAP1_R1139_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1139_C5,Rînd. 113.9 col.5,dec/DataSet/Data/CAP1_R1139_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1139_C6,Rînd. 113.9 col.6,dec/DataSet/Data/CAP1_R1139_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1139_C7,Rînd. 113.9 col.7,dec/DataSet/Data/CAP1_R1139_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1139_C8,Rînd. 113.9 col.8,dec/DataSet/Data/CAP1_R1139_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R120_C1,Rînd. 120 col.1,dec/DataSet/Data/CAP1_R120_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R120_C2,Rînd. 120 col.2,dec/DataSet/Data/CAP1_R120_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R120_C3,Rînd. 120 col.3,dec/DataSet/Data/CAP1_R120_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R120_C4,Rînd. 120 col.4,dec/DataSet/Data/CAP1_R120_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R120_C5,Rînd. 120 col.5,dec/DataSet/Data/CAP1_R120_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R120_C6,Rînd. 120 col.6,dec/DataSet/Data/CAP1_R120_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R120_C7,Rînd. 120 col.7,dec/DataSet/Data/CAP1_R120_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R120_C8,Rînd. 120 col.8,dec/DataSet/Data/CAP1_R120_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1201_C1,Rînd. 120.1 col.1,dec/DataSet/Data/CAP1_R1201_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1201_C2,Rînd. 120.1 col.2,dec/DataSet/Data/CAP1_R1201_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1201_C3,Rînd. 120.1 col.3,dec/DataSet/Data/CAP1_R1201_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1201_C4,Rînd. 120.1 col.4,dec/DataSet/Data/CAP1_R1201_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1201_C5,Rînd. 120.1 col.5,dec/DataSet/Data/CAP1_R1201_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1201_C6,Rînd. 120.1 col.6,dec/DataSet/Data/CAP1_R1201_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1201_C7,Rînd. 120.1 col.7,dec/DataSet/Data/CAP1_R1201_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1201_C8,Rînd. 120.1 col.8,dec/DataSet/Data/CAP1_R1201_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1202_C1,Rînd. 120.2 col.1,dec/DataSet/Data/CAP1_R1202_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1202_C2,Rînd. 120.2 col.2,dec/DataSet/Data/CAP1_R1202_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1202_C3,Rînd. 120.2 col.3,dec/DataSet/Data/CAP1_R1202_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1202_C4,Rînd. 120.2 col.4,dec/DataSet/Data/CAP1_R1202_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1202_C5,Rînd. 120.2 col.5,dec/DataSet/Data/CAP1_R1202_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R1202_C6,Rînd. 120.2 col.6,dec/DataSet/Data/CAP1_R1202_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
